player,attack_player_id,attack_apps,attack_mins_played,attack_goals,attack_xg,attack_goals_vs_xg,attack_shots,attack_shots_on_target,attack_shot_conv,attack_xg_per_shot,attack_first_name,attack_last_name,attack_date_of_birth,attack_age,attack_team_id,attack_shirt_number,attack_squad_position,attack_squad_position_detailed,attack_player_uuid,attack_team_uuid,attack_contestantName,attack_contestantClubName,attack_contestantShortName,attack_contestantCode,carries_carries,carries_carry_distance,carries_progressive_carries,carries_progressive_distance,carries_shot_ending,carries_goal_ending,carries_chance_ending,carries_assist_ending,carries_dist_per_carry,carries_dist_per_progressive_carry,defending_tackles,defending_interceptions,defending_recoveries,defending_blocks,defending_clearances,defending_ground_duels,defending_ground_duels_won,defending_ground_duel_perc,defending_aerial_duels,defending_aerial_duels_won,defending_aerial_duel_perc,goalkeeping_team_mins,goalkeeping_team_mins_perc,goalkeeping_ogs,goalkeeping_goals_conceded,goalkeeping_saves_made,goalkeeping_save_perc,goalkeeping_goals_prevented,goalkeeping_goals_prevented_rate,goalkeeping_xgot_conceded,possession_chanceCreation_player_id,possession_chanceCreation_mins_played,possession_chanceCreation_apps,possession_chanceCreation_chances_created,possession_chanceCreation_op_chances_created,possession_chanceCreation_chances_per_100_pass,possession_chanceCreation_chances_sp_op_ratio,possession_chanceCreation_xa,possession_chanceCreation_op_xa,possession_chanceCreation_assists,possession_chanceCreation_op_assists,possession_chanceCreation_first_name,possession_chanceCreation_last_name,possession_chanceCreation_date_of_birth,possession_chanceCreation_age,possession_chanceCreation_team_id,possession_chanceCreation_shirt_number,possession_chanceCreation_squad_position,possession_chanceCreation_squad_position_detailed,possession_chanceCreation_player_uuid,possession_chanceCreation_team_uuid,possession_chanceCreation_contestantName,possession_chanceCreation_contestantClubName,possession_chanceCreation_contestantShortName,possession_chanceCreation_contestantCode,possession_passing_player_id,possession_passing_mins_played,possession_passing_apps,possession_passing_passes,possession_passing_successful_passes,possession_passing_pass_perc,possession_passing_total_final_third_passes,possession_passing_successful_final_third_passes,possession_passing_ft_pass_perc,possession_passing_op_crosses,possession_passing_successful_op_crosses,possession_passing_cross_perc,possession_passing_through_balls,possession_passing_successful_through_balls,possession_passing_through_ball_perc,possession_passing_first_name,possession_passing_last_name,possession_passing_date_of_birth,possession_passing_age,possession_passing_team_id,possession_passing_shirt_number,possession_passing_squad_position,possession_passing_squad_position_detailed,possession_passing_player_uuid,possession_passing_team_uuid,possession_passing_contestantName,possession_passing_contestantClubName,possession_passing_contestantShortName,possession_passing_contestantCode,opta_player_id,opta_player_uuid
Ryan Giles,232351.0,1.0,85.0,0.0,0.02,-0.02,1.0,0.0,0.0,0.02,Ryan,Giles,2000-01-26,26.6,88.0,3.0,Defender,Full Back,atvrysizvvwtt7fytcuhyt49,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,9.0,111.172,9.0,102.795,1.0,0.0,1.0,0.0,12.352,11.422,1.0,1.0,1.0,0.0,4.0,2.0,1.0,50.0,4.0,3.0,75.0,,,,,,,,,,232351.0,85.0,1.0,1.0,1.0,6.25,0.0,0.073,0.071,0.0,0.0,Ryan,Giles,2000-01-26,26.6,88.0,3.0,Defender,Full Back,atvrysizvvwtt7fytcuhyt49,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,232351.0,85.0,1.0,16.0,11.0,68.75,5.0,3.0,60.0,8.0,2.0,25.0,0.0,0.0,0.0,Ryan,Giles,2000-01-26,26.6,88.0,3.0,Defender,Full Back,atvrysizvvwtt7fytcuhyt49,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,232351,atvrysizvvwtt7fytcuhyt49
Ryan Gravenberch,441266.0,1.0,78.0,0.0,0.06,-0.06,2.0,0.0,0.0,0.03,Ryan,Gravenberch,2002-05-16,24.3,14.0,38.0,Midfielder,Central Midfielder,5ga7g20wsa7oqjbh4ijoeknl6,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,14.0,154.535,9.0,103.11,1.0,0.0,0.0,0.0,11.038,11.457,1.0,2.0,8.0,0.0,0.0,10.0,4.0,40.0,0.0,0.0,0.0,,,,,,,,,,441266.0,78.0,1.0,1.0,1.0,0.0,0.0,0.052,0.052,1.0,1.0,Ryan,Gravenberch,2002-05-16,24.3,14.0,38.0,Midfielder,Central Midfielder,5ga7g20wsa7oqjbh4ijoeknl6,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,441266.0,78.0,1.0,47.0,43.0,91.49,16.0,13.0,81.25,0.0,0.0,0.0,0.0,0.0,0.0,Ryan,Gravenberch,2002-05-16,24.3,14.0,38.0,Midfielder,Central Midfielder,5ga7g20wsa7oqjbh4ijoeknl6,c8h9bw1l82s06h77xxrelzhur,Liverpool FC,Liverpool,Liverpool,LIV,441266,5ga7g20wsa7oqjbh4ijoeknl6
Ryan Sessegnon,184349.0,1.0,17.0,0.0,0.03,-0.03,1.0,1.0,0.0,0.03,Ryan,Sessegnon,2000-05-18,26.29,54.0,30.0,Midfielder,Winger,cag3gzjcv8erx3zpp2lidzcvd,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,2.0,13.21,1.0,5.985,0.0,0.0,0.0,0.0,6.605,5.985,0.0,1.0,1.0,0.0,0.0,5.0,2.0,40.0,1.0,1.0,100.0,,,,,,,,,,184349.0,17.0,1.0,0.0,0.0,0.0,0.0,0.003,0.002,0.0,0.0,Ryan,Sessegnon,2000-05-18,26.29,54.0,30.0,Midfielder,Winger,cag3gzjcv8erx3zpp2lidzcvd,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,184349.0,17.0,1.0,7.0,4.0,57.14,2.0,2.0,100.0,2.0,0.0,0.0,0.0,0.0,0.0,Ryan,Sessegnon,2000-05-18,26.29,54.0,30.0,Midfielder,Winger,cag3gzjcv8erx3zpp2lidzcvd,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,184349,cag3gzjcv8erx3zpp2lidzcvd
Rúben Dias,171314.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Rúben,dos Santos Gato Alves Dias,1997-05-14,29.31,43.0,3.0,Defender,Central Defender,2t5s4f41jefzuzth0bhcixtcl,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,39.0,347.223,26.0,213.885,0.0,0.0,1.0,0.0,8.903,8.226,0.0,0.0,8.0,0.0,6.0,0.0,0.0,0.0,5.0,4.0,80.0,,,,,,,,,,171314.0,90.0,1.0,1.0,1.0,0.8,0.0,0.144,0.143,0.0,0.0,Rúben,dos Santos Gato Alves Dias,1997-05-14,29.31,43.0,3.0,Defender,Central Defender,2t5s4f41jefzuzth0bhcixtcl,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,171314.0,90.0,1.0,128.0,112.0,87.5,24.0,17.0,70.83,0.0,0.0,0.0,1.0,0.0,0.0,Rúben,dos Santos Gato Alves Dias,1997-05-14,29.31,43.0,3.0,Defender,Central Defender,2t5s4f41jefzuzth0bhcixtcl,a3nyxabgsqlnqfkeg41m6tnpp,Manchester City FC,Manchester City,Man City,MCI,171314,2t5s4f41jefzuzth0bhcixtcl
Sander Berge,207189.0,1.0,73.0,0.0,0.03,-0.03,1.0,0.0,0.0,0.03,Sander,Berge,1998-02-14,28.55,54.0,16.0,Midfielder,Central Midfielder,6k66e9gxbu8s7zoxb7mrtwcmh,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,18.0,146.71,5.0,16.905,0.0,0.0,1.0,0.0,8.151,3.381,1.0,0.0,2.0,1.0,0.0,3.0,1.0,33.333,2.0,1.0,50.0,,,,,,,,,,207189.0,73.0,1.0,2.0,2.0,3.28,0.0,0.027,0.027,0.0,0.0,Sander,Berge,1998-02-14,28.55,54.0,16.0,Midfielder,Central Midfielder,6k66e9gxbu8s7zoxb7mrtwcmh,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,207189.0,73.0,1.0,61.0,58.0,95.08,9.0,7.0,77.78,1.0,0.0,0.0,0.0,0.0,0.0,Sander,Berge,1998-02-14,28.55,54.0,16.0,Midfielder,Central Midfielder,6k66e9gxbu8s7zoxb7mrtwcmh,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,207189,6k66e9gxbu8s7zoxb7mrtwcmh
Sandro Tonali,432422.0,1.0,90.0,0.0,0.04,-0.04,2.0,1.0,0.0,0.02,Sandro,Tonali,2000-05-08,26.32,6.0,16.0,Midfielder,Defensive Midfielder,9sxg58hszjq17avxgumftdu22,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,14.0,118.643,4.0,38.325,1.0,0.0,0.0,0.0,8.474,9.581,1.0,0.0,3.0,0.0,0.0,4.0,2.0,50.0,0.0,0.0,0.0,,,,,,,,,,432422.0,90.0,1.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.0,Sandro,Tonali,2000-05-08,26.32,6.0,16.0,Midfielder,Defensive Midfielder,9sxg58hszjq17avxgumftdu22,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,432422.0,90.0,1.0,63.0,56.0,88.89,20.0,16.0,80.0,1.0,0.0,0.0,0.0,0.0,0.0,Sandro,Tonali,2000-05-08,26.32,6.0,16.0,Midfielder,Defensive Midfielder,9sxg58hszjq17avxgumftdu22,22doj4sgsocqpxw45h607udje,Tottenham Hotspur FC,Tottenham Hotspur,Spurs,TOT,432422,9sxg58hszjq17avxgumftdu22
Sasa Lukic,212314.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sasa,Lukic,1996-08-13,30.06,40.0,23.0,Midfielder,Central Midfielder,cdrzpuj49ploquvdolgh5c3bp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,6.0,82.047,4.0,47.985,0.0,0.0,0.0,0.0,13.674,11.996,1.0,1.0,3.0,0.0,1.0,6.0,1.0,16.667,1.0,0.0,0.0,,,,,,,,,,212314.0,90.0,1.0,1.0,1.0,0.0,0.0,0.019,0.019,1.0,1.0,Sasa,Lukic,1996-08-13,30.06,40.0,23.0,Midfielder,Central Midfielder,cdrzpuj49ploquvdolgh5c3bp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,212314.0,90.0,1.0,45.0,38.0,84.44,14.0,8.0,57.14,0.0,0.0,0.0,0.0,0.0,0.0,Sasa,Lukic,1996-08-13,30.06,40.0,23.0,Midfielder,Central Midfielder,cdrzpuj49ploquvdolgh5c3bp,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,212314,cdrzpuj49ploquvdolgh5c3bp
Sean Longstaff,180135.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Longstaff,1997-10-30,28.84,2.0,8.0,Midfielder,Central Midfielder,9pv566tidfz21e00y4t0mbap5,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,180135.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Longstaff,1997-10-30,28.84,2.0,8.0,Midfielder,Central Midfielder,9pv566tidfz21e00y4t0mbap5,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,180135.0,8.0,1.0,2.0,2.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Longstaff,1997-10-30,28.84,2.0,8.0,Midfielder,Central Midfielder,9pv566tidfz21e00y4t0mbap5,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,180135,9pv566tidfz21e00y4t0mbap5
Sean Steur,636852.0,1.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Steur,2008-01-11,18.64,4.0,14.0,Midfielder,0,56nbghr9snc79dt8h99wleej8,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,9.0,96.058,4.0,49.875,0.0,0.0,0.0,0.0,10.673,12.469,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,636852.0,56.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Steur,2008-01-11,18.64,4.0,14.0,Midfielder,0,56nbghr9snc79dt8h99wleej8,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,636852.0,56.0,1.0,29.0,22.0,75.86,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sean,Steur,2008-01-11,18.64,4.0,14.0,Midfielder,0,56nbghr9snc79dt8h99wleej8,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,636852,56nbghr9snc79dt8h99wleej8
Semi Ajayi,146426.0,1.0,64.0,1.0,0.52,0.48,1.0,1.0,100.0,0.52,Semi,Ajayi,1993-11-09,32.82,88.0,6.0,Defender,0,c3i64j5vlukz2wlm16tk7ek7p,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,3.0,18.149,1.0,13.02,0.0,0.0,0.0,0.0,6.05,13.02,0.0,2.0,3.0,0.0,5.0,1.0,1.0,100.0,2.0,2.0,100.0,,,,,,,,,,146426.0,64.0,1.0,0.0,0.0,0.0,0.0,0.002,0.002,0.0,0.0,Semi,Ajayi,1993-11-09,32.82,88.0,6.0,Defender,0,c3i64j5vlukz2wlm16tk7ek7p,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,146426.0,64.0,1.0,15.0,13.0,86.67,3.0,1.0,33.33,0.0,0.0,0.0,0.0,0.0,0.0,Semi,Ajayi,1993-11-09,32.82,88.0,6.0,Defender,0,c3i64j5vlukz2wlm16tk7ek7p,f0figafm2v9h8ofo6slajj7xf,Hull City AFC,Hull City,Hull,HUL,146426,c3i64j5vlukz2wlm16tk7ek7p
Senne Lammens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.0,100.0,0.0,2.0,2.0,50.0,-0.07,0.5,1.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,465247,398isvyux7zpjiwa2hzsxyc16
Shea Charles,463210.0,1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shea,Charles,2003-11-05,22.82,54.0,19.0,Midfielder,Defensive Midfielder,adjp65lxg00oauk1a9r024qqy,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,9.0,104.782,3.0,43.26,0.0,0.0,0.0,0.0,11.642,14.42,1.0,0.0,2.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,,463210.0,23.0,1.0,0.0,0.0,0.0,0.0,0.005,0.005,0.0,0.0,Shea,Charles,2003-11-05,22.82,54.0,19.0,Midfielder,Defensive Midfielder,adjp65lxg00oauk1a9r024qqy,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,463210.0,23.0,1.0,29.0,27.0,93.1,4.0,2.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Shea,Charles,2003-11-05,22.82,54.0,19.0,Midfielder,Defensive Midfielder,adjp65lxg00oauk1a9r024qqy,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,463210,adjp65lxg00oauk1a9r024qqy
Shea Lacey,576628.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Shea,Lacey,2007-04-14,19.38,1.0,61.0,Forward,Winger,759tgxt9xusnioh2clkiau4us,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,1.0,19.873,1.0,5.46,0.0,0.0,0.0,0.0,19.873,5.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,576628.0,10.0,1.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,Shea,Lacey,2007-04-14,19.38,1.0,61.0,Forward,Winger,759tgxt9xusnioh2clkiau4us,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,576628.0,10.0,1.0,5.0,4.0,80.0,3.0,2.0,66.67,1.0,0.0,0.0,0.0,0.0,0.0,Shea,Lacey,2007-04-14,19.38,1.0,61.0,Forward,Winger,759tgxt9xusnioh2clkiau4us,6eqit8ye8aomdsrrq0hk3v7gh,Manchester United FC,Manchester United,Man Utd,MUN,576628,759tgxt9xusnioh2clkiau4us
Sindre Egeli,557012.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sindre,Egeli,2006-06-21,20.2,40.0,8.0,Forward,Winger,7a1vtc0e7ubua2t0dwx9ufk7o,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,50.0,0.0,0.0,0.0,,,,,,,,,,557012.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sindre,Egeli,2006-06-21,20.2,40.0,8.0,Forward,Winger,7a1vtc0e7ubua2t0dwx9ufk7o,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,557012.0,10.0,1.0,1.0,1.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sindre,Egeli,2006-06-21,20.2,40.0,8.0,Forward,Winger,7a1vtc0e7ubua2t0dwx9ufk7o,8b523ujgl21tbc01me65q0aoh,Ipswich Town FC,Ipswich Town,Ipswich,IPS,557012,7a1vtc0e7ubua2t0dwx9ufk7o
Sven Botman,220237.0,1.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Sven,Botman,2000-01-12,26.64,4.0,4.0,Defender,Central Defender,4jwkz8almo2997hvp09zl0p9l,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,8.0,91.697,7.0,75.705,0.0,0.0,0.0,0.0,11.462,10.815,0.0,0.0,2.0,4.0,6.0,2.0,1.0,50.0,1.0,1.0,100.0,,,,,,,,,,220237.0,90.0,1.0,0.0,0.0,0.0,0.0,0.015,0.015,0.0,0.0,Sven,Botman,2000-01-12,26.64,4.0,4.0,Defender,Central Defender,4jwkz8almo2997hvp09zl0p9l,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,220237.0,90.0,1.0,34.0,27.0,79.41,3.0,2.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,Sven,Botman,2000-01-12,26.64,4.0,4.0,Defender,Central Defender,4jwkz8almo2997hvp09zl0p9l,7vn2i2kd35zuetw6b38gw9jsz,Newcastle United FC,Newcastle United,Newcastle,NEW,220237,4jwkz8almo2997hvp09zl0p9l
Taiwo Awoniyi,210156.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwo,Awoniyi,1997-08-12,29.06,9.0,14.0,Forward,Striker,55eiicx10oqok1601fqyovt1x,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,3.0,31.371,2.0,16.59,0.0,0.0,0.0,0.0,10.457,8.295,0.0,0.0,1.0,0.0,0.0,1.0,1.0,100.0,0.0,0.0,0.0,,,,,,,,,,210156.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwo,Awoniyi,1997-08-12,29.06,9.0,14.0,Forward,Striker,55eiicx10oqok1601fqyovt1x,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,210156.0,20.0,1.0,6.0,4.0,66.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Taiwo,Awoniyi,1997-08-12,29.06,9.0,14.0,Forward,Striker,55eiicx10oqok1601fqyovt1x,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,210156,55eiicx10oqok1601fqyovt1x
Takehiro Tomiyasu,223723.0,1.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Takehiro,Tomiyasu,1998-11-05,27.83,31.0,17.0,Defender,Central Defender,2922aevmtpw4qvcwohmxmqtbd,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,9.0,117.935,7.0,79.905,0.0,0.0,0.0,0.0,13.104,11.415,0.0,1.0,1.0,0.0,0.0,2.0,1.0,50.0,3.0,1.0,33.333,,,,,,,,,,223723.0,18.0,1.0,0.0,0.0,0.0,0.0,0.009,0.009,0.0,0.0,Takehiro,Tomiyasu,1998-11-05,27.83,31.0,17.0,Defender,Central Defender,2922aevmtpw4qvcwohmxmqtbd,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,223723.0,18.0,1.0,25.0,20.0,80.0,11.0,10.0,90.91,0.0,0.0,0.0,0.0,0.0,0.0,Takehiro,Tomiyasu,1998-11-05,27.83,31.0,17.0,Defender,Central Defender,2922aevmtpw4qvcwohmxmqtbd,1c8m2ko0wxq1asfkuykurdr0y,Crystal Palace FC,Crystal Palace,Palace,CRY,223723,2922aevmtpw4qvcwohmxmqtbd
Tarik Muharemovic,522047.0,1.0,90.0,0.0,0.09,-0.09,1.0,1.0,0.0,0.09,Tarik,Muharemovic,2003-02-28,23.51,2.0,5.0,Defender,Central Defender,17inz8artrqynbg3qbme42r8q,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,7.0,51.146,4.0,31.92,0.0,0.0,0.0,0.0,7.307,7.98,0.0,2.0,1.0,0.0,5.0,1.0,0.0,0.0,7.0,2.0,28.571,,,,,,,,,,522047.0,90.0,1.0,0.0,0.0,0.0,0.0,0.003,0.003,0.0,0.0,Tarik,Muharemovic,2003-02-28,23.51,2.0,5.0,Defender,Central Defender,17inz8artrqynbg3qbme42r8q,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,522047.0,90.0,1.0,37.0,33.0,89.19,6.0,3.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,Tarik,Muharemovic,2003-02-28,23.51,2.0,5.0,Defender,Central Defender,17inz8artrqynbg3qbme42r8q,48gk2hpqtsl6p9sx9kjhaydq4,Leeds United FC,Leeds United,Leeds,LEE,522047,17inz8artrqynbg3qbme42r8q
Tatsuhiro Sakamoto,501459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tatsuhiro,Sakamoto,1996-10-22,29.87,9.0,7.0,Midfielder,Attacking Midfielder,501459,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,501459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tatsuhiro,Sakamoto,1996-10-22,29.87,9.0,7.0,Midfielder,Attacking Midfielder,501459,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,501459.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Tatsuhiro,Sakamoto,1996-10-22,29.87,9.0,7.0,Midfielder,Attacking Midfielder,501459,dacoc20k0n3fxu4zek8wufmko,Coventry City FC,Coventry City,Coventry,COV,501459,501459
Thierno Barry,586309.0,1.0,79.0,1.0,0.45,0.55,2.0,1.0,50.0,0.23,Thierno,Barry,2002-10-21,23.87,11.0,11.0,Forward,Striker,1wileoy8mxtd2t1b106uhwzro,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,1.0,17.343,0.0,-0.315,0.0,0.0,0.0,0.0,17.343,0.0,1.0,0.0,2.0,0.0,0.0,6.0,2.0,33.333,6.0,2.0,33.333,,,,,,,,,,586309.0,79.0,1.0,1.0,1.0,6.67,0.0,0.086,0.086,0.0,0.0,Thierno,Barry,2002-10-21,23.87,11.0,11.0,Forward,Striker,1wileoy8mxtd2t1b106uhwzro,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,586309.0,79.0,1.0,15.0,12.0,80.0,7.0,5.0,71.43,1.0,1.0,100.0,0.0,0.0,0.0,Thierno,Barry,2002-10-21,23.87,11.0,11.0,Forward,Striker,1wileoy8mxtd2t1b106uhwzro,ehd2iemqmschhj2ec0vayztzz,Everton FC,Everton,Everton,EVE,586309,1wileoy8mxtd2t1b106uhwzro
Thomas Meunier,93605.0,1.0,90.0,0.0,0.08,-0.08,2.0,1.0,0.0,0.04,Thomas,Meunier,1991-09-12,34.98,56.0,12.0,Defender,Full Back,bb6glt8n0ar47cmhmj6gnfiz9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,13.0,225.777,9.0,173.985,0.0,0.0,0.0,0.0,17.367,19.332,2.0,2.0,3.0,0.0,0.0,6.0,3.0,50.0,3.0,2.0,66.667,,,,,,,,,,93605.0,90.0,1.0,0.0,0.0,0.0,0.0,0.084,0.083,0.0,0.0,Thomas,Meunier,1991-09-12,34.98,56.0,12.0,Defender,Full Back,bb6glt8n0ar47cmhmj6gnfiz9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,93605.0,90.0,1.0,61.0,54.0,88.52,21.0,16.0,76.19,4.0,0.0,0.0,0.0,0.0,0.0,Thomas,Meunier,1991-09-12,34.98,56.0,12.0,Defender,Full Back,bb6glt8n0ar47cmhmj6gnfiz9,1r3545b2dzan8yqa80gtmcjch,Sunderland AFC,Sunderland,Sunderland,SUN,93605,bb6glt8n0ar47cmhmj6gnfiz9
Timothy Castagne,166477.0,1.0,90.0,0.0,0.09,-0.09,1.0,1.0,0.0,0.09,Timothy,Castagne,1995-12-05,30.75,54.0,21.0,Defender,Full Back,p87gxg8kc9ta6iipqt5fxmtx,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,6.0,57.143,3.0,24.57,0.0,0.0,0.0,0.0,9.524,8.19,1.0,1.0,4.0,1.0,3.0,7.0,4.0,57.143,4.0,3.0,75.0,,,,,,,,,,166477.0,90.0,1.0,2.0,2.0,2.38,0.0,0.18,0.179,1.0,1.0,Timothy,Castagne,1995-12-05,30.75,54.0,21.0,Defender,Full Back,p87gxg8kc9ta6iipqt5fxmtx,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,166477.0,90.0,1.0,43.0,34.0,79.07,13.0,10.0,76.92,2.0,1.0,50.0,0.0,0.0,0.0,Timothy,Castagne,1995-12-05,30.75,54.0,21.0,Defender,Full Back,p87gxg8kc9ta6iipqt5fxmtx,hzqh7z0mdl3v7gwete66syxp,Fulham FC,Fulham,Fulham,FUL,166477,p87gxg8kc9ta6iipqt5fxmtx
